,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
167,6,0.23922011875187235,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5198285348559947,0.1593684239702962,4
168,6,0.4503282347667599,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5625948891643923,0.12294619784496144,4
169,6,0.2965647529857919,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5951108066959552,0.11518304048198154,4
170,6,0.21158976461971912,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.4948373543177711,0.10162836987052604,4
171,6,0.2514183368102987,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5087881489698339,0.34444752311900473,4
172,6,0.29447706876144225,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5085612109915525,0.3150295284199569,4
173,6,0.2638072075225966,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5400625334064489,0.11714965477695927,4
174,6,0.495763814641752,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5988707700417799,0.2502139140388727,4
175,6,0.48973332004922204,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5588439489639722,0.3006764011324788,4
176,6,0.2847694850234277,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5649153489570393,0.4115696499253374,4
177,6,0.31237178804206606,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5628117655883907,0.10403864036194195,4
178,6,0.256912923993354,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5491042902623332,0.15859302571098138,4
179,6,0.16484393336679556,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5538083659111185,0.36152824636851155,4
180,7,0.36900313330011275,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5380947078603929,0.1895457512551862,4
181,7,0.20655902244389424,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5584657341667183,0.18935135375103665,4
182,7,0.3236696948337405,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.490983946186049,0.36421132855659033,4
183,7,0.23961004965774044,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5810338808176466,0.12091347854039114,4
184,7,0.19246335292111544,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5649738626949136,0.16465012942732962,4
185,7,0.26869657680692727,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.4862601192754809,0.2856556649604367,4
186,7,0.13353429200185912,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.605485938545007,0.17090278069683632,4
